Name,type,price,vintage,alcohol,bottle size,country,region,grapespecies,producer,Text wine,aromas,bottles,cases,fruit,notes,palate,red,single,six,wine
Bodega Norton Altura Malbec,1.0,16.09,2019.0,14.5,75.0,8.0,6.0,5.0,Bodega Norton,ermitage pic saint loup tour de pierres rouge purple colour expressive nose redcurrant thyme rosemary black pepper cloves mellow wine aromas spices garrigue flinty finishsold single bottles,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Cadus Chacayes Appellation Malbec,1.0,13.99,2018.0,14.5,75.0,8.0,6.0,5.0,Cadus,best uk price guaranteed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cadus Tupungato Appellation Uco Valley Cabernet Sauvignon,1.0,13.99,2018.0,15.5,75.0,8.0,6.0,9.0,Cadus,domaine lafage cadireta chardonnay scents acacia complement musky sweet peony well intimations apple wine made chardonnay wine aged viognier leessold cases six bottles,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Tomero Malbec Bodega Vistalba,1.0,11.99,2020.0,13.5,75.0,8.0,6.0,5.0,Tomero,domaine bee domaine bee delightful wine flavour vibrant smooth round time distinct freshness cuts generous fruit finish intense longlastingsold single bottles,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Nieto Senetiner Bonarda,1.0,9.89,2018.0,13.0,75.0,8.0,10.0,9.0,Nieto Senetiner,vega del rayo rioja vendimia seleccionada definitely biggest selling spanish wine classic style delicious modern rioja deep colour ripe plum cherry fruit aromas richly flavoured substantial fruit dominant smoky spicy dimension six months oak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nieto Senetiner Malbec,1.0,8.79,2021.0,14.5,75.0,8.0,6.0,5.0,Nieto Senetiner,le versant syrah deep red colour dark purple tints complex nose combines hints red fruit peony white pepper juniper berry flavours full fresh palate aromas citrus peel liquorice smooth tannins cocoa finishsold cases six bottles,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Norton Lote A-1 Single Vineyard Malbec,1.0,32.99,2019.0,15.0,75.0,8.0,6.0,5.0,Bodega Norton,williams selyem westside road neighbors pinot noir westside road neighbors sings brilliant red fruit notes red raspberry cranberry jumping glass signature pencil lead minerallike complexion forward owing rocky gravelly soils hillsides westside road,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Norton Lote L-1 Single Vineyard Malbec Lunlunta,1.0,32.99,2018.0,15.0,75.0,8.0,6.0,5.0,Bodega Norton,san felice chianti classico chianti classico wonderfully fresh vibrant succulent red cherry fruit balanced firm acidity tannin brilliant vintage real pure approachable expression sangiovese grape soft velvet medium bodied make great drinking wide variety foodssold cases six bottles,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Norton Lote LC-1 Single Vineyard Malbec La Colonia,1.0,32.99,2018.0,15.0,75.0,8.0,6.0,5.0,Bodega Norton,san silvestro piemonte barbera ottone 1 cherries raspberries nose soft structure finesse approachable style barbera excellent ripe fruitsold single bottles,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
Norton Lote Negro Malbec Cabernet Franc,1.0,22.99,2018.0,14.5,75.0,8.0,6.0,9.0,Bodega Norton,rioja reserva vega del rayo intense wine classically crafted nose plums wild blackberry hints citrus fruits raisins sweet vanilla brown spices ageing wood well balancedsold cases six bottles,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Norton Winemaker's Reserve Cabernet Sauvignon,1.0,13.99,2019.0,14.0,75.0,8.0,6.0,9.0,Bodega Norton,vietti barbera dalba tre vigne ripe red cherry vanilla aromas hints violets bright acidity soft tannins good integration oak lovely lingering cherry finishsold cases six bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norton Winemakers Reserve Malbec,1.0,13.99,2019.0,14.5,75.0,8.0,6.0,5.0,Bodega Norton,vietti barbaresco masseria garnet ruby colour slight garnet hue intense aromas ripe bing cherries intricate complexities minerals tea leaves rose petals firm ripe tannins crisp acidity feminine round structure barberesco shows incredible finesse excellent balance integration long lingering finishsold cases six bottles,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Pablo Y Walter Malbec,1.0,8.39,2020.0,14.5,75.0,8.0,6.0,5.0,Bressia,sebastiani pinot noir central coast rich fruity pinot noir blend prime vineyards central coast,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nieto Don Nicanor Malbec,1.0,11.89,2020.0,15.5,75.0,8.0,6.0,5.0,Nieto Senetiner,sancerre domaine de la chezatte wine bright refreshing style fresh crisp plentiful aromas lemon apple lime fruit flavours mineral note comes limestone soils vineyardsold cases six bottles,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Catena Appellation Cabernet Franc,1.0,14.49,2018.0,13.5,75.0,8.0,6.0,9.0,Nicolas Catena,reserve personnelle macon villages typically creamy burgundian chardonnay upfront full hint buttery shortbread bit hazelnut mid palate wines oozes elegance finesse style it’s complex wine layers textured characters sweeping senses unoaked white burgundy great depth lengthsold cases six bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finca Perdriel Malbec Norton,1.0,13.89,2019.0,14.5,75.0,8.0,6.0,5.0,Bodega Norton,la serre merlot vin de pays doc incredibly juicy easy going merlot flavours plum blackberry easy enjoysold cases six bottles,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
Finca Perdriel Merlot Norton,1.0,13.69,2019.0,14.0,75.0,8.0,6.0,6.0,Bodega Norton,jim barry lodge hill shiraz wine deep red bright magenta hue vibrant aromatics red black berry fruits lift violet florals clove spice mixed garden herbs palate dominated lively burst berry fruits well framed fine powdery tannins juicy plum blackberry flavours persist finish sweet spice closesold single bottles,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Hey Malbec Matias Riccitelli,1.0,13.89,2020.0,14.5,75.0,8.0,6.0,5.0,Matias Riccitelli,la prade merlot smooth spicy merlot aromas plums berries tobacco palate medium full packed fruit savoury flavourssold single bottles,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Gernot Langes Bodega Norton,1.0,63.99,2017.0,14.5,75.0,8.0,6.0,9.0,Bodega Norton,les volets pinot noir rich savoury luscious,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Lo Tengo Malbec Bodega Norton,1.0,10.29,2021.0,13.5,75.0,8.0,6.0,5.0,Bodega Norton,tournee du sud pinot noir fraction price burgundy stylish youthful becoming pinot medium bodied full berry cherry flavours elegant graceful moreishsold cases six bottles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Masi Tupungato Passo Doble Malbec Corvina,1.0,12.99,2019.0,13.5,75.0,8.0,6.0,9.0,Masi Tupungato,tournee du sud malbec sourced north tournee du sud wines malbec sturdy powerfully scented wine distinctively rich spice plum flavours definitely give argentina run moneysold cases six bottles,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
Matias Riccitelli Cabernet Franc Vineyard Selection,1.0,26.99,2018.0,14.5,75.0,8.0,6.0,9.0,Matias Riccitelli,terres dazur merlot vin de pays wine juicy fresh red thats easy drinking brilliant value rich berry plum aromas hints spice chocolate lead soft smooth palate generous fruit smoky notessold single bottles,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Matias Riccitelli Vineyard Selection Malbec,1.0,26.79,2018.0,15.0,75.0,8.0,6.0,5.0,Matias Riccitelli,terre du soleil merlot notes tobacco chocolate plummy fruit smooth quaffable stylesold cases six bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasionado Cabernet Franc Andeluna,1.0,31.59,2019.0,15.5,75.0,8.0,6.0,9.0,Andeluna Cellars,barbaresco martinenga marchesi di gresy one italys greatest wines barbaresco martinenga,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
Pasionado Malbec Andeluna,1.0,31.99,2018.0,15.0,75.0,8.0,6.0,5.0,Andeluna Cellars,barbaresco corsini araldica barbaresco like brother barolo made nebbiolo grape variety amazingly good price barbaresco comes wine packed vibrant aromas black cherries violets game palate also rich flavours fruit truffle game along typical ripe nebbiolo tanninssold cases six bottles,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Paula Malbec Dona Paula,1.0,9.49,2020.0,13.5,75.0,8.0,6.0,5.0,Dona Paula,araldica piemonte barbera rubyred colour purple hues aromas ripe raspberries plums nose mediumbodied wine soft tannins abundance tangy red cherry plum fruits laced savoury spiciness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Apple Doesn't Fall Far From The Tree Malbec,1.0,17.89,2020.0,14.5,75.0,8.0,6.0,5.0,Matias Riccitelli,antinori prunotto barbaresco deep complex nose hints liquorice roses blackberry palate full velvety long elegant finishsold single bottles,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Turno de Noche Malbec,1.0,8.69,2021.0,14.0,75.0,8.0,6.0,5.0,Boutinot Argentina,bonacchi chianti riserva traditional chianti showing aromas cherry fruit hints leather coffee palate dry velvety intense cherry flavours enveloped notes liquorice leading long harmonious finishsold single bottles,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
VistaFlor Sangiovese Malbec,1.0,9.49,2021.0,13.5,75.0,8.0,6.0,9.0,Bodega Norton,bonacchi chianti classico wine intense enfolding bouquet warm full aromatic flavour ripe cherries coffee hintssold single bottles,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Vistalba Corte A,1.0,30.99,2017.0,15.0,75.0,8.0,6.0,9.0,Bodega Vistalba,antinori santa cristina chianti superiore classic chianti offering aromas red berry fruit vanilla floral hints violets flavoursome medium bodied palate fresh structure delicious balance fruit savoury notes typical spicy sensations oak back palatesold single bottles,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
The Apple Doesn't Fall Far From The Tree Bonarda,1.0,18.99,2018.0,14.5,75.0,8.0,6.0,9.0,Matias Riccitelli,barbera dasti le orme michele chiarlo sweet juicy fruit hints flowers spice intermingle attractive lingering finishsold single bottles,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Tesoro de los Andes Malbec Bonarda,1.0,7.15,2020.0,14.5,75.0,8.0,6.0,9.0,Tesoro De Los Andes,andre brunel chateauneufdupape les cailloux deeply coloured wine complex aromas ripe red fruits leather attractive hints undergrowth concentrated yet elegant wine smooth flavours harmonious fine tannins long layered finishsold single bottles,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
Piattelli Vineyards Trinita,1.0,20.79,2018.0,15.0,75.0,8.0,6.0,9.0,Piattelli Vineyards,best uk price guaranteed,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
Porteno Malbec Bodega Norton,1.0,9.89,2021.0,14.0,75.0,8.0,6.0,5.0,Bodega Norton,bellefontaine merlot much drink today wine enjoy roundness palate rich vibrant aromatic soft plummy fruit flavours complemented soft silky tanninssold cases six bottles,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Privada Malbec Norton,1.0,22.49,2018.0,14.5,75.0,8.0,6.0,5.0,Bodega Norton,bellefontaine malbec pays de lhaute vallee de laude bright blueberries develop reveal intriguing bitter sweet character crème de cassis touch underlying parma violets fine red fruits fill mouth raspberries touch dark chocolate trufflesold cases six bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republica del Malbec Matias Riccitelli,1.0,35.5,2018.0,14.5,75.0,8.0,6.0,5.0,Matias Riccitelli,boutinot les deux barriques cairanne magnum made exceptional vintage discovered meticulous barrel tasting hallmark ‘les deux barriques’ finesse power,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Finca La Colonia Malbec,1.0,9.09,2021.0,13.5,75.0,8.0,6.0,5.0,Bodega Norton,araldica barolo flori flori tell tale barolo characteristics tobacco leather violet scented aromas nebbiolo tannins firm pleasingly supported plump fruit round silky texture giving good lengthy finishsold cases six bottles,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Vistalba Corte C Lujan de Cuyo Mendoza,1.0,12.99,2017.0,14.0,75.0,8.0,6.0,9.0,Bodega Vistalba,barolo bussia prunotto imposing single site barolo nose intense perfume plum ripe cherry hints flowers spicy aromas palate concentrated profound soft texture long finish sold cases six bottles,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Benjamin Malbec,1.0,7.79,2021.0,13.0,75.0,8.0,6.0,5.0,Nieto Senetiner,cotes du rhone haut de brun alain jaume wine big full flavoured silky smooth tanninssold cases six bottles,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Bodega Bressia Monteagrelo Cabernet Franc,1.0,13.79,2019.0,14.5,75.0,8.0,6.0,9.0,Bressia,cotes du rhone les vignes du prince spicy berried fruit typical warm savoury flavours southern rhône fruity soft easy drinking stylesold single bottles,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
Bodega Norton Finca La Colonia Merlot,1.0,9.09,2021.0,13.5,75.0,8.0,6.0,6.0,Bodega Norton,cotes du rhone secret de familie paul jaboulet aine aromas flavours ripe black fruit exotic spices sandal wood cinnamon wine well rounded yet delicate mouthfeelsold cases 12 bottles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bodega Norton Finca Perdriel Vineyard Selection,1.0,34.99,2017.0,14.5,75.0,8.0,6.0,9.0,Bodega Norton,domaine berthelemot puligny montrachet 1er cru la garenne wine delicate gentle floral notes nose clean pure fruit palate nice structure steely acidity softened malolactic fermentsold cases six bottles,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Bodega Norton Privada Family Blend,1.0,17.99,2018.0,14.5,75.0,8.0,6.0,9.0,Bodega Norton,domaine champlong tradition ventoux bright fruity aromas ripe red fruits wild strawberries raspberries red fruit flavours echoed supple round palate easy drinking winesold single bottles,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Bressia Monteagrelo Malbec,1.0,13.49,2019.0,14.5,75.0,8.0,10.0,5.0,Bressia,domaine chante cigale lapostrophe rouge pays de mediterranee heady fullbodied deliciously fruity red made rhones top producer domaine chante cigal generously flavoured half price chateauneufdupape cant go wrongdomaine chantecigale owned faviersabon family hands generations one oldest region occupies 40 hectares comprised different parcels land around village chateauneufdupape located orange avignonrecently christian favier father released reins son alexandre fast becoming new rising star châteauneufdupape despite early 20s lauded notable journalists steve danzier us jancis robinson uksold cases six bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bressia Profundo,1.0,18.69,2016.0,14.5,75.0,8.0,10.0,9.0,Bressia,best uk price guarantee,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
Argento Malbec Mendoza Argentina,1.0,9.29,2019.0,14.0,75.0,8.0,6.0,5.0,Argento Wine Company,domaine de la motte chablis premier cru beauroy soft full complex premier cru chablis la mottes wine quite rich rounded hints toasty oak buttery fruit classic mineral tones acidity balancing finishsold cases six bottles,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Andeluna 1300 Merlot,1.0,11.49,2019.0,14.0,75.0,8.0,6.0,6.0,Andeluna Cellars,domaine jean goulley chablis premier cru montmains intense mineral nose followed fresh vibrant fruit crisp acidity citrus notes pure refreshing palate hint dark liquorice long salivating finishsold single bottles,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Andeluna 1300 Uco Valley Cabernet Sauvignon,1.0,11.49,2020.0,14.0,75.0,8.0,10.0,9.0,Andeluna Cellars,andeluna altitud malbec intense red color violet hues aromas figs plums notes vanilla coffee chocolate granted ageing french oak barrels sweet mouth soft tannins long velvety finishsold single bottles,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Berton Vineyards Foundstone Shiraz Rose,4.0,8.99,2021.0,13.5,75.0,5.0,10.0,8.0,Berton Vineyards,berton vineyards foundstone shiraz rose rose lifted aromas cranberry pomegranate apple blossom fine vibrant palate shows notes cherry mulberry sweet raspberry beautifully balanced crisp aciditysold single bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josef Chromy Pinot Noir,1.0,21.49,2018.0,13.5,75.0,5.0,10.0,9.0,Josef Chromy,josef chromy pinot noir dark ruby red deep dark cherry raspberry fruits french oak spice mocha notes hints clove ripe black cherry wild raspberry fruit complemented spicy whole bunch characters sweet fruit subtle savoury tannins provides elegant supple long palate structuresold cases six bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Apostrophe Stone's Throw Larry Cherubino,2.0,12.29,2020.0,11.5,75.0,5.0,10.0,9.0,Larry Cherubino,apostrophe stones throw larry cherubino growing stones throw away vineyard little wonder two fast friends rieslings cool minerality meshes gewürztraminers exotic spice rose water delicious refreshing blendsold single bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Cherubino Laissez Faire Pemberton Pinot Noir,1.0,17.99,2019.0,14.0,75.0,5.0,10.0,9.0,Larry Cherubino,larry cherubino laissez faire pemberton pinot noir elegant pinot noir expression black cherry red flowers complemented subtle savoury notes beautifully integrated oak spice refined soft tannins palate balanced fine acidity black cherry earthy flavours finishsold single bottles,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
La La Land Pinot Noir Victoria Austalia,1.0,12.49,2021.0,14.0,75.0,5.0,10.0,9.0,Wingara Wine Group,la la land pinot noir victoria austalia la la land pinot noir layers juicy raspberry cherry mingle hints rosemary vanilla oak there’s beautiful nose vibrant red fruit glimmer vibrant lifted violet rose florals,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sea Foam Pet Nat Unico Zelo,3.0,15.99,2021.0,12.0,75.0,5.0,10.0,9.0,Unico Zelo,vignamato rosso piceno vignamato rosso piceno bright purple colour juicy aromas flavours roasted plum cherry chocolate nicely balanced acidity sold cases six bottles,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mount Pleasant 1946 Vines Semillon Lovedale Vineyard,2.0,38.99,2019.0,11.0,75.0,5.0,10.0,9.0,Mount Pleasant,spioenkop wines 1900 stellenbosch pinotage spioenkop wines1900 stellenbosch pinotage fruitdriven style pinotage generous array red cherry violet grenadine strawberry underpinned freshly picked black plum graphite black olives spice elegant smooth stony freshness satisfying satintextured finishsold single bottles,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Yarra Yering New Territories Shiraz Touriga,1.0,35.99,2019.0,13.0,75.0,5.0,10.0,9.0,Yarra Yering,whitehall vineyard pinot noir crafted outstanding harvest theis delicate pinot noir aged french oak great balance acidity light tannins,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Unico Zelo Alluvium Single Vineyard Fiano,2.0,18.49,2021.0,12.5,75.0,5.0,10.0,9.0,Unico Zelo,yarra yering chardonnay victoria australia finesse combine pillowy fruit weight wine fine boned citrus flavours dominating youth citrus energy drives palate pithy interest texture back palate extremely fine grained oak tannin framework lingers finishsold single bottles,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Yarra Yering Chardonnay Victoria Australia,2.0,54.99,2018.0,12.5,75.0,5.0,10.0,4.0,Yarra Yering,langmeil pure eden shiraz medium bodied wine juicy satsuma plum fruits soft velvety tannins adding lovely structure texture wine sweet briary spice balances juicy fruit little roasty savoury note carrying finishsold single bottles,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
